item_id,question,prediction,ground_truth,metrics
2hop__126306_396277,What is another notable work by the illustrator of Sylvester and the Magic Pebble?,"{'answer': 'Doctor De Soto', 'supporting_facts': [""Sylvester and the Magic Pebble is an award-winning children's picture book written and illustrated by William Steig, and published in 1969."", 'Doctor De Soto is a picture book for children written and illustrated by William Steig and first published in 1982.']}",Doctor De Soto,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop1__56635_49925_13759_736921,"The German priest, who wanted to reform the religious denomination now the largest in the US, preached a sermon on Marian devotion soon before his death in which German state?","{'answer': 'Saxony-Anhalt', 'supporting_facts': ['His final thoughts on Marian devotion and veneration are preserved in a sermon preached at Wittenberg only a month before his death:', 'Wittenberg is a district () in the east of Saxony-Anhalt, Germany.']}",Saxony-Anhalt,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__506035_325512,In which county was Larkin I. Smith born?,"{'answer': 'Pearl River County', 'supporting_facts': ['Larkin I. Smith was born in Poplarville, Mississippi to Nona Orene Bounds and her husband Hezekiah K. Smith, Sr.', 'Poplarville is a city in Pearl River County, Mississippi, United States.']}",Pearl River County,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__663184_57816,What is the U.S. News ranking of the law school at Bruce Nissen's employer?,"{'answer': '100', 'supporting_facts': ['Bruce Nissen (born January 20, 1948) is a professor of labor studies and director of research at the Center for Labor Research and Studies (CLRS) at Florida International University (FIU).', ""The 2017 U.S. News & World Report's ``Best Law School Rankings ''ranked the FIU College of Law at 100 in the United States.""]}",100,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__41158_22946,Who said one of the greatest thinkers was the person who proposed explanations for the origins of earthquakes and the formation of mountains?,"{'answer': 'George Sarton', 'supporting_facts': ['George Sarton, the author of The History of Science, described Ibn Sīnā as ""one of the greatest thinkers and medical scholars in history"" and called him ""the most famous scientist of Islam and one of the most famous of all races, places, and times.""', 'Drawing from Greek and Indian scientific literature that were not destroyed by the Muslim conquests, the Persian scholar Ibn Sina (Avicenna, 981–1037) proposed detailed explanations for the formation of mountains, the origin of earthquakes, and other topics central to modern geology, which provided an essential foundation for the later development of the science.']}",George Sarton,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop1__584774_131926_87157,What is the direction of flow of the body of water by the city where Uni-Systems is headquartered?,"{'answer': 'southwards', 'supporting_facts': ['Uni-Systems, LLC is a design, construction, and manufacturing firm located in Minneapolis, Minnesota specializing in kinetic architecture, or movable, mechanized structures designed to adapt to individual structures’ needs.', ""Minneapolis lies on both banks of the Mississippi River, just north of the river's confluence with the Minnesota River, and adjoins Saint Paul, the state's capital."", 'The Mississippi River is the chief river of the second - largest drainage system on the North American continent, second only to the Hudson Bay drainage system. Flowing entirely in the United States (although its drainage basin reaches into Canada), it rises in northern Minnesota and meanders slowly southwards for 2,320 miles (3,730 km) to the Mississippi River Delta at the Gulf of Mexico.']}",rises in northern Minnesota and meanders slowly southwards,"{'answer_em': 0.0, 'answer_f1': 0.2222222222222222, 'answer_precision': 1.0, 'answer_recall': 0.125, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.2222222222222222}"
2hop__6827_88924,Who is the chairman of the company that bought FleetBoston Financial?,"{'answer': 'The context does not explicitly state who the chairman of Bank of America was in 2004 when it bought FleetBoston Financial, but it does mention Brian Moynihan as the current chairman and CEO of Bank of America.', 'supporting_facts': ['In 2004, Bank of America announced it would purchase Boston - based bank FleetBoston Financial for $47 billion in cash and stock.', 'Brian Thomas Moynihan (born October 9, 1959) is an American lawyer, businessman and the chairman and CEO of Bank of America.', 'He joined the board of directors, following his promotion to president and CEO.']}",Brian Thomas Moynihan,"{'answer_em': 0.0, 'answer_f1': 0.10810810810810811, 'answer_precision': 0.058823529411764705, 'answer_recall': 0.6666666666666666, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.10810810810810811}"
3hop1__169494_42197_18397,Where did the arguer that Dmitry Okhotsimsky's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?,"{'answer': 'China', 'supporting_facts': ['Mao Zedong once argued that the Soviet Union had itself become an imperialist power while maintaining a socialist façade.', ""On 4 August 1950, with the PRC invasion of Taiwan aborted, Mao Zedong reported to the Politburo that he would intervene in Korea when the People's Liberation Army's (PLA) Taiwan invasion force was reorganized into the PLA North East Frontier Force.""]}",the Politburo,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__80375_90181,what is the deepest part of the ocean off the east coast of the united states?,"{'answer': 'The Puerto Rico Trench', 'supporting_facts': ['The Puerto Rico Trench is located on the boundary between the Caribbean Sea and the Atlantic Ocean.', 'The trench is 800 kilometres (497 mi) long and has a maximum depth of 8,648 metres (28,373 ft) or 5.373 miles at Milwaukee Deep, which is the deepest point in the Atlantic Ocean and the deepest point not in the Pacific Ocean.']}",Milwaukee Deep,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop2__104979_23308_28343,When did the troops of the country blamed for the stagnation and failure of the Tripartite discussion leave the country known for Afghan bread?,"{'answer': 'February 1989', 'supporting_facts': ['The origins of al-Qaeda can be traced to the Soviet war in Afghanistan (December 1979 – February 1989).', ""The discussion about a definition of 'indirect aggression' became one of the sticking points between the parties, and by mid-July, the tripartite political negotiations effectively stalled, while the parties agreed to start negotiations on a military agreement, which the Soviets insisted must be entered into simultaneously with any political agreement."", 'Afghan bread, is the national bread of Afghanistan.']}",February 1989,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop1__587540_514761_594810,What record label does the spouse of Mama's Broken Heart's performer belong to?,"{'answer': 'None', 'supporting_facts': [""Mama's Broken Heart is a song recorded by American country music artist Miranda Lambert."", ""No information is provided about Miranda Lambert's spouse or their record label affiliation.""]}",Warner Bros. Records,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__96411_159054,What was the story of the character from The Bourne Deception based on?,"{'answer': 'Nothing in the context', 'supporting_facts': ['The Bourne Deception is the title for the novel by Eric Van Lustbader and the seventh novel in the Jason Bourne series created by Robert Ludlum. It was released on June 9, 2009.']}",the novel of the same name by Robert Ludlum,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop1__836115_49925_13759_736921,Where is the district that the person who wanted to reform and address Vincentas Sladkevičius' religion preached a sermon on Marian devotion before his death located?,"{'answer': 'Wittenberg', 'supporting_facts': ['His final thoughts on Marian devotion and veneration are preserved in a sermon preached at Wittenberg only a month before his death:', 'Wittenberg is a district () in the east of Saxony-Anhalt, Germany.']}",Saxony-Anhalt,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop1__108062_720914_27537,Why did Roncalli leave the city where La Bella's creator died?,"{'answer': ""The context does not explicitly state why Roncalli left the city where La Bella's creator, Titian, died, but it can be inferred that Roncalli left Venice for the conclave in Rome after the death of Pope Pius XI."", 'supporting_facts': ['On 10 February 1939, Pope Pius XI died.', 'Roncalli left Venice for the conclave in Rome well aware that he was papabile,[b] and after eleven ballots, was elected to succeed the late Pius XII, so it came as no surprise to him, though he had arrived at the Vatican with a return train ticket to Venice.', 'La Bella is a portrait of an unknown woman by Titian, painted around 1536 and now in the Palazzo Pitti in Florence.', 'The Martyrdom of Saint Lawrence is a 1558 painting by Titian, now in the church of I Gesuiti in Venice.']}",for the conclave in Rome,"{'answer_em': 0.0, 'answer_f1': 0.21052631578947367, 'answer_precision': 0.11764705882352941, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.21052631578947367}"
3hop1__136129_87694_64412,When did the place where the head of the catholic region named after the same saint as the Dakovo Cathedral become its own country?,"{'answer': '11 February 1929', 'supporting_facts': ['The Đakovo Cathedral or Cathedral basilica of St. Peter () is the cathedral of the Roman Catholic Archdiocese of Đakovo-Osijek in Đakovo, Croatia.', ""The Papal Basilica of St. Peter in the Vatican (Italian: Basilica Papale di San Pietro in Vaticano), or simply St. Peter's Basilica (Latin: Basilica Sancti Petri), is an Italian Renaissance church in Vatican City, the papal enclave within the city of Rome."", 'The name Vatican city was first used in the Lateran Treaty, signed on 11 February 1929, which established the modern city - state.']}",11 February 1929,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop3__152056_698586_1926_54362,Who burned down the death city of the artist responsible for Dunn Dunn in the war after which the first time black people declined in living in NYC?,"{'answer': 'There is no information to support this question.', 'supporting_facts': []}",Confederate Gen. John Bell Hood,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop2__782397_467331_162182,"In what region of the country that contains Phu Luong, is the city that has the Zone 5 Military Museum located?","{'answer': 'South Central Coast', 'supporting_facts': ['Phu Luong is a mountain in Vietnam.', 'The Zone 5 Military Museum (Bao Tang Khu 5) is a military museum located at 3 Duy Tân, Da Nang, Vietnam.', 'South Central Coast (Vietnamese: Duyên hải Nam Trung Bộ) is one of the regions of Vietnam.', 'It consists of the independent municipality of Đà Nẵng and seven other provinces.']}",South Central Coast,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop2__304722_526346_63959,When was the last time the sports team having Trevor Dark as a member beat the winner of 1894–95 FA Cup?,"{'answer': 'Information not available in the context', 'supporting_facts': ['Trevor Charles Dark (born 29 January 1961) is a former professional footballer who played in the Football League for Birmingham City.', 'The Trophy was stolen from a display in the shop window of W. Shillcock (a football fitter) in Newton Row, Birmingham, after the Final and never recovered despite a £10 reward.', 'According to the Police, it was taken sometime between 21:30 on Wednesday 11 September and 7:30 the following morning, along with cash from a drawer.']}",1 December 2010,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__463884_807572,What county is the Ira C. Allen Mansion located in?,"{'answer': 'Not specified in the context', 'supporting_facts': ['The Ira C. Allen Mansion is an historic property on the Green in Fair Haven, Vermont, United States.', 'It is a contributing property to the Fair Haven Green Historic District.', ""New Jersey's 13th Legislative District is one of 40 in the state, covering the Monmouth County municipalities of Aberdeen Township, Atlantic Highlands Borough, Fair Haven Borough, Hazlet Township, Highlands Borough, Holmdel Township, Keansburg Borough, Keyport Borough, Little Silver Borough, Marlboro Township, Middletown Township, Monmouth Beach Borough, Oceanport Borough, Rumson Borough, Sea Bright Borough and Union Beach Borough as of the 2011 apportionment.""]}",Monmouth County,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__458131_174974,Who is the spouse of the Rabbit Hole's producer?,"{'answer': 'No information available', 'supporting_facts': ['Kidman produced the project via her company, Blossom Films.', 'The film starred Nicole Kidman, Aaron Eckhart, and Dianne Wiest, and directed by John Cameron Mitchell;']}",Keith Urban,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop1__222497_309482_89834,When did the merchant of the city where the composer of Al gran sole carico d'amore takes place?,"{'answer': 'Not specified in the context', 'supporting_facts': ['Al gran sole carico d\'amore (""In the Bright Sunshine Heavy with Love"") is an opera (designated as an \'azione scenica\') with music by Luigi Nono, based mainly on plays by Bertolt Brecht, but also incorporating texts of Fidel Castro, Che Guevara, Karl Marx, and Vladimir Lenin.', 'The Merchant of Venice is a 16th - century play by William Shakespeare in which a merchant in Venice must default on a large loan provided by an abused Jewish moneylender.', 'It is believed to have been written between 1596 and 1599.', 'He studied under Giacomo Favretto, Alessandro Milesi, and Luigi Nono at the Academy of Fine Arts in his native Venice.']}",16th - century,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop2__106842_30645_84681,When did the people who first settled the Delaware Valley come to the country which produced the show @Seven?,"{'answer': 'At least 700 years ago', 'supporting_facts': ['The history of New Zealand dates back at least 700 years to when it was discovered and settled by Polynesians, who developed a distinct Māori culture centred on kinship links and land.', 'Europeans came to the Delaware Valley in the early 17th century, with the first settlements founded by the Dutch, who in 1623 built Fort Nassau on the Delaware River opposite the Schuylkill River in what is now Brooklawn, New Jersey.']}",13 December 1642,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop3__474028_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and A Don's country?,"{'answer': 'The context does not provide information on how the Portuguese were expelled from the natural boundary between Thailand and Laos.', 'supporting_facts': ['The Somali Muslim Ajuran Empire, allied with the Ottomans, defied the Portuguese economic monopoly in the Indian Ocean by employing a new coinage which followed the Ottoman pattern, thus proclaiming an attitude of economic independence in regard to the Portuguese.', 'A Don is a village in south-eastern Laos near the border with Vietnam.', 'Thailand is bordered to the north by Myanmar and Laos, to the east by Laos and Cambodia, to the south by the Gulf of Thailand and Malaysia, and to the west by the Andaman Sea and the southern extremity of Myanmar.', 'The Portuguese discovery of the Cape of Good Hope in 1488 initiated a series of Ottoman-Portuguese naval wars in the Indian Ocean throughout the 16th century.', 'Thailand is bordered to the north by Myanmar and Laos, to the east by Laos and Cambodia, to the south by the Gulf of Thailand and Malaysia, and to the west by the Andaman Sea and the southern extremity of Myanmar.']}",The dynasty regrouped and defeated the Portuguese,"{'answer_em': 0.0, 'answer_f1': 0.1818181818181818, 'answer_precision': 0.11764705882352941, 'answer_recall': 0.4, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.1818181818181818}"
2hop__37353_23241,"According to Pew in 2010, what percent of Nigeria's population was the people who conquered the Eastern provinces of the Byzantine empire?","{'answer': '48.8 percent', 'supporting_facts': [""An 18 December 2012 report on religion and public life by the Pew Research Center stated that in 2010, 49.3 percent of Nigeria's population was Christian, 48.8 percent was Muslim, and 1.9 percent were followers of indigenous and other religions, or unaffiliated."", 'Islamic architecture used mosaic technique to decorate religious buildings and palaces after the Muslim conquests of the eastern provinces of the Byzantine Empire.']}",48.8 percent,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop1__726675_508773_85832_745702,Who is the child of the Italian navigator who explored the eastern coast of the continent César Gaytan was born in for the English?,"{'answer': 'Sebastian Cabot', 'supporting_facts': ['César Gaytan (born July 15, 1993 in Guadalajara, Jalisco, Mexico) is an undefeated Mexican professional boxer in the Bantamweight division.', 'John Cabot (Italian: Giovanni Caboto; c. 1450 -- c. 1500) was a Venetian navigator and explorer whose 1497 discovery of the coast of North America under the commission of Henry VII of England was the first European exploration of coastal North America since the Norse visits to Vinland in the eleventh century.', 'Sebastian Cabot (Italian and , ; , ""Gaboto"" or ""Cabot""; 1474 – December 1557) was an Italian explorer, likely born in the Venetian Republic. He was the son of Italian explorer John Cabot (Giovanni Caboto) and his Venetian wife Mattea.']}",Sebastian Cabot,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop1__88342_49853_128008_54974,What is the longest home run hit in the league where the team with the most titles from the event after which the MLB MVP is awarded plays?,"{'answer': '575 feet', 'supporting_facts': ['In the American League, the New York Yankees have played in 40 World Series and won 27, the Philadelphia / Kansas City / Oakland Athletics have played in 14 and won 9, and the Boston Red Sox have played in 12 and won 8, including the first World Series.', 'MVP voting takes place before the postseason, but the results are not announced until after the World Series.', ""Major League Baseball's longest verifiable home run distance is about 575 feet (175 m), by Babe Ruth, to straightaway center field at Tiger Stadium (then called Navin Field and before the double - deck), which landed nearly across the intersection of Trumbull and Cherry.""]}",about 575 feet,"{'answer_em': 0.0, 'answer_f1': 0.8, 'answer_precision': 1.0, 'answer_recall': 0.6666666666666666, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.8}"
2hop__47712_25719,At the end of which year did tribes from the place where the Celts are said to have migrated from invade the Roman empire?,"{'answer': '406', 'supporting_facts': ['In 406 the Alans, Vandals, and Suevi crossed into Gaul; over the next three years they spread across Gaul and in 409 crossed the Pyrenees Mountains into modern-day Spain.', 'According to one theory, the common root of the Celtic languages, the Proto - Celtic language, arose in the Late Bronze Age Urnfield culture of Central Europe, which flourished from around 1200 BC.', 'The first people to adopt cultural characteristics regarded as Celtic were the people of the Iron Age Hallstatt culture in central Europe (c. 800 -- 450 BC), named for the rich grave finds in Hallstatt, Austria.']}",406,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__332453_139339,What was the director of The Accidental Husband nominated for?,"{'answer': 'an Academy Award for Best Live Action Short Film', 'supporting_facts': ['In 1995, Griffin Dunne was nominated for an Academy Award for Best Live Action Short Film for ""Duke of Groove"", which he directed and co-wrote.', 'The Accidental Husband is a 2008 American romantic comedy film directed by Griffin Dunne, and starring Uma Thurman, Jeffrey Dean Morgan, Colin Firth, Isabella Rossellini, and Sam Shepard.']}",Academy Award for Best Live Action Short Film,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__435184_67370,When does real time with the pizza man cast member start again in 2018?,"{'answer': ""There is no information about a show called 'Real Time with the Pizza Man'. However, 'Real Time with Bill Maher' started again on January 19, 2018."", 'supporting_facts': ['Season Episodes Originally aired First aired Last aired 20 February 21, 2003 (2003 - 02 - 21) September 26, 2003 (2003 - 09 - 26) ... 16 TBA January 19, 2018 (2018 - 01 - 19) TBA']}","January 19, 2018","{'answer_em': 0.0, 'answer_f1': 0.2222222222222222, 'answer_precision': 0.125, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.2222222222222222}"
2hop__16581_16525,When did the person who first brought a postal service into Umayyad lands become caliph?,"{'answer': '661', 'supporting_facts': [""Mu'awiyah introduced postal service, Abd al-Malik extended it throughout his empire, and Walid made full use of it."", 'Ali was assassinated in 661 by a Kharijite partisan. Six months later in the same year, in the interest of peace, Hasan ibn Ali, highly regarded for his wisdom and as a peacemaker, and the Second Imam for the Shias, and the grandson of Muhammad, made a peace treaty with Muawiyah I.']}",661,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__403580_37168,"According to QS World University Rankings, what is the ranking of the place that employed Said Ashour?","{'answer': '551-600', 'supporting_facts': ['Cairo University is ranked as 401-500 according to the Academic Ranking of World Universities (Shanghai Ranking) and 551-600 according to QS World University Rankings.', 'Dr. Ashour was Chair of the Middle Ages section for many decades at the History Departments of Cairo University']}",551-600,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__389778_78303,"What was the cast member of Missing in Action's name in Walker, Texas Ranger?","{'answer': 'Chuck Norris', 'supporting_facts': ['Missing in Action is a 1984 American action film directed by Joseph Zito and starring Chuck Norris.', 'Name Portrayed by Occupation Seasons Pilot 5 6 7 8 Cordell Walker Chuck Norris Texas Ranger Main']}",Cordell Walker,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__424294_19033,Where did the author of A Lion's Tale: Around the World in Spandex win in 2008?,"{'answer': 'The Great American Bash', 'supporting_facts': [""A Lion's Tale: Around the World in Spandex is an autobiography of professional wrestler, Chris Jericho."", 'At the Great American Bash in 2008, Chris Jericho was declared the winner of a match against Shawn Michaels when Michaels could not defend himself due to excessive blood loss and impaired vision.']}",Great American Bash,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__107548_124896,Who is the father of the artist who painted Head I?,"{'answer': 'Sir Nicholas Bacon', 'supporting_facts': ['Francis Bacon was born on 22 January 1561 at York House near the Strand in London, the son of Sir Nicholas Bacon (Lord Keeper of the Great Seal) by his second wife, Anne (Cooke) Bacon, the daughter of the noted humanist Anthony Cooke.', 'Head I is a relatively small oil and tempera on hardboard painting by the Irish-born British figurative artist Francis Bacon.']}",Nicholas Bacon,"{'answer_em': 0.0, 'answer_f1': 0.8, 'answer_precision': 0.6666666666666666, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.8}"
3hop1__761225_831637_91775,"What does seal stand for in the branch of the U.S. military that operates a list of destroyer classes, as well as containing the rank O-1?","{'answer': 'Sea, Air, and Land', 'supporting_facts': [""The United States Navy's ``Sea, Air, and Land ''Teams, commonly abbreviated as the Navy SEALs, are the U.S. Navy's primary special operations force and a component of the Naval Special Warfare Command."", 'The SCDA O-1 was an Italian semi-rigid airship, the only true semi-rigid airship to serve with the United States Navy.', 'This is a list of destroyer classes of the United States Navy, organised chronologically by entry into service.']}","Sea, Air, and Land","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__75714_21969,When was the first governor general of India impeached?,"{'answer': '1788', 'supporting_facts': ['The impeachment of Warren Hastings was a failed attempt between 1788 and 1795 to impeach the first Governor - General of India in the Parliament of Great Britain.', 'On 4 April 1786, Burke presented the Commons with the Article of Charge of High Crimes and Misdemeanors against Hastings.', ""The impeachment in Westminster Hall, which did not begin until 14 February 1788, would be the 'first major public discursive event of its kind in England', bringing the morality and duty of imperialism to the forefront of public perception.""]}",1786,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop1__860115_798482_131926_87157,What is the direction of flow of the body of water by the city sharing a border with Elizabeth Berg's birthplace?,"{'answer': 'southwards', 'supporting_facts': ['Berg was born in Saint Paul, Minnesota, USA, and lived in Boston prior to her residence in Chicago.', ""Minneapolis lies on both banks of the Mississippi River, just north of the river's confluence with the Minnesota River, and adjoins Saint Paul, the state's capital."", 'The Mississippi River is the chief river of the second - largest drainage system on the North American continent, second only to the Hudson Bay drainage system. Flowing entirely in the United States (although its drainage basin reaches into Canada), it rises in northern Minnesota and meanders slowly southwards for 2,320 miles (3,730 km) to the Mississippi River Delta at the Gulf of Mexico.']}",rises in northern Minnesota and meanders slowly southwards,"{'answer_em': 0.0, 'answer_f1': 0.2222222222222222, 'answer_precision': 1.0, 'answer_recall': 0.125, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.2222222222222222}"
2hop__536283_67465,When did the performer of Watching Movies release Best Day Ever?,"{'answer': 'March 11, 2011', 'supporting_facts': ['Best Day Ever is the fifth mixtape by American rapper Mac Miller. This mixtape was released online March 11, 2011.', 'The song was released on May 25, 2013 as the second single from his second studio album ""Watching Movies with the Sound Off"".']}","March 11, 2011","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop2__127483_156850_10557,What was the language Auctor comes from during the era of Fastrada's spouse later known as?,"{'answer': 'Latin', 'supporting_facts': ['Auctor is Latin for author or originator.', 'Fastrada became the third wife of Charlemagne, marrying him in October 783 at Worms, Germany, a few months after Queen Hildegard’s death.', 'Grammarians of the period modified the Latin language, changing it from the Classical Latin of the Roman Empire into a more flexible form to fit the needs of the church and government. By the reign of Charlemagne, the language had so diverged from the classical that it was later called Medieval Latin.']}",Medieval Latin,"{'answer_em': 0.0, 'answer_f1': 0.6666666666666666, 'answer_precision': 1.0, 'answer_recall': 0.5, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.6666666666666666}"
4hop1__364476_439408_131976_90181,"What is the deepest part of the ocean, near the state, where the county that holds the city of Winchester is found?","{'answer': 'Milwaukee Deep, with a depth of 8,648 meters (28,373 ft)', 'supporting_facts': ['Winchester is a city in and the county seat of Scott County, Illinois, United States.', 'The Puerto Rico Trench is located on the boundary between the Caribbean Sea and the Atlantic Ocean.', 'The trench is 800 kilometres (497 mi) long and has a maximum depth of 8,648 metres (28,373 ft) or 5.373 miles at Milwaukee Deep, which is the deepest point in the Atlantic Ocean and the deepest point not in the Pacific Ocean.']}",Milwaukee Deep,"{'answer_em': 0.0, 'answer_f1': 0.3636363636363636, 'answer_precision': 0.2222222222222222, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.3636363636363636}"
