item_id,question,prediction,ground_truth,metrics
2hop__527400_159673,"This cast member in ""Search for the Gods"" also plays a character in which film?","{'answer': 'Deepwater Horizon', 'supporting_facts': ['Search for the Gods is a 1975 television film directed by Jud Taylor, and stars Kurt Russell and Stephen McHattie.', ""On April 10, 2015, Deadline reported that Dylan O'Brien was in talks to play Caleb Holloway. Kurt Russell joined the film on the same day O'Brien was in talks.""]}",The Hateful Eight,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop3__279362_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Vat Yotkeo's country?,{'answer': 'Error: Failed to parse final JSON.'},The dynasty regrouped and defeated the Portuguese,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__57186_237521_291682,Who's married to the man who produced a documentary about the singer of She's Out of My Life?,"{'answer': 'Molly Price', 'supporting_facts': ['Michael Jackson: The Life of an Icon is a documentary film about pop singer Michael Jackson produced by his friend, David Gest.', 'Derek Kelly is married to former fellow cast member Molly Price; together they have a son named Jake who was born in November 2003.', ""She's Out of My Life ''is a song written by American songwriter Tom Bahler and performed by American recording artist Michael Jackson.""]}",Liza Minnelli,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop2__132957_593597_40768,"When did the maker of Acura Legend, the manufacturer of Scion Fuse and Nissan open US assembly plants?",{'answer': 'Error: Failed to parse final JSON.'},1981,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__198276_709625_84283,Who is the owner of the record label of the performer of What Kind of Love?,"{'answer': 'Warner Music Group', 'supporting_facts': ['What Kind of Love is a song co-written and recorded by American country music artist Rodney Crowell.', ""Ain't Living Long Like This is the debut studio album by American country music singer-songwriter Rodney Crowell, released in 1978 by Warner Bros. Records."", 'Warner Bros. Records Parent company Warner Music Group Founded March 19, 1958; 60 years ago (1958 - 03 - 19)']}",Warner Music Group,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__35445_22458,What is the full name of the organization that publishes he Laws of the Game?,"{'answer': 'International Football Association Board', 'supporting_facts': ['The Laws of the Game are published by FIFA, but are maintained by the International Football Association Board (IFAB).']}",International Federation of Association Football,"{'answer_em': 0.0, 'answer_f1': 0.6666666666666665, 'answer_precision': 0.75, 'answer_recall': 0.6, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.6666666666666665}"
3hop2__668732_467331_162182,"In what region of the country containing An Phú, is the city with the Zone 5 Military Museum located?","{'answer': 'South Central Coast', 'supporting_facts': ['An Phú is a district of An Giang Province in the Mekong Delta region of Vietnam on the border with Cambodia.', 'The Zone 5 Military Museum (Bao Tang Khu 5) is a military museum located at 3 Duy Tân, Da Nang, Vietnam.', 'South Central Coast (Vietnamese: Duyên hải Nam Trung Bộ) is one of the regions of Vietnam. It consists of the independent municipality of Đà Nẵng and seven other provinces.']}",South Central Coast,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__89403_122023,Which university educated the scientist who developed an explanation for the photoelectric effect?,{'answer': 'Error: Failed to parse final JSON.'},Luitpold Gymnasium,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__133241_33564,In what era was the company known as the manufacturer of Agni-V founded?,{'answer': 'Error: Failed to parse final JSON.'},From the 1950s to the 1970s,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__822965_165304,Who is the child of the actor who is a cast member of Love in Pawn?,"{'answer': 'Kim Braden', 'supporting_facts': ['Love in Pawn is a 1953 British comedy film directed by Charles Saunders and starring Bernard Braden and Barbara Kelly.', 'B-And-B was a British sitcom starring Bernard Braden, his wife Barbara Kelly and their daughter Kim Braden.']}",Kim Braden,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop3__129318_29339_508306_70744,University of the state having Fort Hill or university of the state whose primary was won by Edwards besides the state having James B. Simmons House has more national championships?,{'answer': 'Error: Failed to parse final JSON.'},University of South Carolina,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__38030_23241,"According to Pew, in 2010, what percent of Nigeria's population practiced the religion dominant in the countries surrounding Armenia?",{'answer': 'Error: Failed to parse final JSON.'},48.8 percent,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__150866_11402,"According to the agency that published U.S. and World Population Clock, what is the total area in square miles?","{'answer': 'Not specified', 'supporting_facts': [""The U.S. and World Population Clock presents the United States Census Bureau's continuously active approximations of both the population of the United States and the world's total population."", 'The population totals are based on the latest census information and national population estimates, which are used in the algorithms that run the two clocks.']}",17.037 square miles,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__132969_417697,What model of car was Mohammed Atta's vehicle that is from the company that makes Datsun Sports?,{'answer': 'Error: Failed to parse final JSON.'},Nissan Altima,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__96414_159054,What was the story of the character from The Bourne Ultimatum based on?,"{'answer': 'The story of the character from The Bourne Ultimatum was based on the novel of the same name by Robert Ludlum.', 'supporting_facts': ['The Bourne Ultimatum is a 2007 action spy film directed by Paul Greengrass loosely based on the novel of the same name by Robert Ludlum.', ""The Bourne Ultimatum is the third Jason Bourne novel written by Robert Ludlum and a sequel to 'The Bourne Supremacy' (1986).""]}",the novel of the same name by Robert Ludlum,"{'answer_em': 0.0, 'answer_f1': 0.6086956521739131, 'answer_precision': 0.4375, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.6086956521739131}"
2hop__304852_758385,What administrative territorial entity contains the place where KPRM is licensed to broadcast to?,"{'answer': 'Hubbard County', 'supporting_facts': ['KPRM (870 AM) is a radio station in Park Rapids, Minnesota.', 'Emmaville is an unincorporated community in Hubbard County, Minnesota, United States, half way between Park Rapids and Lake George.']}",Hubbard County,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__88906_55840,"In the King's Speech, who played the person who was the King of England in 1950?",{'answer': 'Error: Failed to parse final JSON.'},Colin Firth,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__147260_623159,What territorial entity does the town where John the Hairy lived belong to?,"{'answer': 'Yaroslavl Oblast, Russia', 'supporting_facts': ['Blessed John the Hairy (, also known as John the Merciful of Rostov) was a holy fool (Yurodivy), of the Russian Orthodox Church in the second half of the 16th century.', 'Rostov () is a town in Yaroslavl Oblast, Russia, one of the oldest in the country and a tourist center of the Golden Ring.']}",Yaroslavl Oblast,"{'answer_em': 0.0, 'answer_f1': 0.8, 'answer_precision': 0.6666666666666666, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.8}"
4hop2__161602_474028_88460_21074,Who runs the school system in the country on the natural boundary between the country that hosted the tournament and the country where A Don is from?,"{'answer': 'The Ministry of Education', 'supporting_facts': ['A Don is a village in south-eastern Laos near the border with Vietnam.', 'Myanmar (also known as Burma) is the northwestern-most country of mainland Southeast Asia, bordering China, India, Bangladesh, Thailand and Laos.', 'The educational system of Myanmar is operated by the government agency, the Ministry of Education.']}",the Ministry of Education,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__697729_576069,Adolf Overweg died in what geological area?,"{'answer': 'Lake Chad', 'supporting_facts': ['After 18 months of exploring the Adamawa Emirate, Benue River, and finally completing his most notable feat of circumnavigating Lake Chad, he died of an unknown illness in Maduari, Chad after swimming in cold waters.']}",Chad Basin,"{'answer_em': 0.0, 'answer_f1': 0.5, 'answer_precision': 0.5, 'answer_recall': 0.5, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.5}"
4hop2__160585_14670_8987_8974,Hana Mandlikova was born in Country A that invaded Country B because the military branch the Air Defense Artillery is part of was unprepared. Country B was the only communist country to have an embassy where?,{'answer': 'Error: Failed to parse final JSON.'},Alfredo Stroessner's Paraguay,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__95970_152907,What city is the star of Sous les pieds des femmes from?,"{'answer': 'Tunis', 'supporting_facts': ['Claudia Cardinale was born Claude Joséphine Rose Cardinale in La Goulette, a neighborhood of Tunis, French protectorate of Tunisia, on 15 April 1938.', 'Sous les pieds des femmes (also known as ""Under Women\'s Feet"") is a 1997 French drama film written and directed by Rachida Krim and starring Claudia Cardinale.']}",La Goulette,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__82051_7298,"Along with the subject of The One That Got Away, what notable pop artist started out his career on adult contemporary radio?","{'answer': 'Josh Groban', 'supporting_facts': ['While most artists became established in other formats before moving to adult contemporary, Michael Bublé and Josh Groban started out as AC artists.', ""In 2017, the singer revealed that ``The One That Got Away ''was about Josh Groban.""]}",Michael Bublé,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__96812_130869,The Small Cowper Madonna painting is displayed in what state?,"{'answer': 'Massachusetts', 'supporting_facts': ['In 2015 the National Gallery of Art loaned the ""Small Cowper Madonna"" to the Worcester Art Museum in Massachusetts (U.S.) to be exhibited alongside ""The Virgin and Child (The Northbrook Madonna)"".']}","Washington, D.C.","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__95687_577502,Who is the spouse of the leading actor in the film The 6th Day?,"{'answer': 'Maria Shriver', 'supporting_facts': ['The 6th Day is a 2000 American science fiction action film directed by Roger Spottiswoode and starring Arnold Schwarzenegger, Tony Goldwyn, Michael Rapaport and Robert Duvall.', 'journalist Maria Shriver (wife of California governor Arnold Schwarzenegger)']}",Maria Shriver,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__87589_362941,Where was the founder of the National Women's Party born?,"{'answer': 'Mount Laurel Township, New Jersey', 'supporting_facts': [""Paulsdale, in Mount Laurel Township, New Jersey, was the birthplace and childhood home of Alice Paul, a major leader in the Women's suffrage movement in the United States.""]}",Mount Laurel Township,"{'answer_em': 0.0, 'answer_f1': 0.7499999999999999, 'answer_precision': 0.6, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.7499999999999999}"
2hop__160292_23241,"According to Pew, in 2010, what percent of Nigeria's population practiced the religion of most of the workers?",{'answer': 'Error: Failed to parse final JSON.'},48.8 percent,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__813171_153080_159767_81096,Who won the Indy car race in the largest city and capitol of the state where the Changes Two performer is from?,"{'answer': 'Mario Andretti', 'supporting_facts': ['Charles Mingus was born in Nogales, Arizona.', 'Its capital and largest city is Phoenix.', 'Long considered a popular Indy car track, Phoenix has a rich history of open wheel races, including a spectacular crash involving Johnny Rutherford (1980), and the final career victory for Indy legend Mario Andretti (1993).']}",Mario Andretti,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop1__88342_49853_128008_46894,Who has the lowest batting average in the league that the team that has won the most titles from the competition they give out MVP awards plays for?,{'answer': 'Error: Failed to parse final JSON.'},Bill Bergen,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__76377_40769_64047,When did the luxury division of the top selling car brand change the body style of the rx 350?,"{'answer': '2012', 'supporting_facts': ['The facelift was unveiled at the March 2012 Geneva Motor Show with new wheels, interior colors, new head and tail lamps and new grilles.', 'Sales began worldwide in April 2012 for the RX 350 and RX 450h, with sales for the F - Sport variants starting in July of the same year.']}",Sales began worldwide in April 2012,"{'answer_em': 0.0, 'answer_f1': 0.2857142857142857, 'answer_precision': 1.0, 'answer_recall': 0.16666666666666666, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.2857142857142857}"
2hop__552607_126089,Who was in charge of the province which contains Zeevang?,"{'answer': 'Johan Remkes', 'supporting_facts': ['Zeevang () is a former municipality in northwestern Netherlands, in the province of North Holland.', ""The King's Commissioner of North Holland is Johan Remkes, serving since 2010.""]}",Johan Remkes,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop3__668721_132409_146285_35031,"In the top five largest urban areas in the state where the performer of The Paramour Sessions was from, where does the place of death for Alexander Golitzen rank?",{'answer': 'Error: Failed to parse final JSON.'},third-largest,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop2__89854_38738_76291,When did the party that holds the majority in the House of Representatives take control of the branch that gives regulators discretion to prohibit proprietary trades?,{'answer': 'Error: Failed to parse final JSON.'},January 2015,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__62951_64006,"As a result of the Black Death, how much was the population reduced in the place that the US helped with the Marshall Plan?",{'answer': 'Error: Failed to parse final JSON.'},30% to 65%,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__611178_131968,Which is the body of water by the village which borders Long Ditton?,"{'answer': 'The Rythe', 'supporting_facts': ['The Rythe is a river or stream in north Surrey, England which is generally open and which is a natural woodland feature for approximately half of its course before being variously culverted and a suburban garden feature, passing between Thames Ditton and Long Ditton, then discharging into the Thames, its longest branch is the Arbrook which drains Arbrook Common, a woodland of the mainly wooded Esher Commons.']}",River Thames,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__3131_3300,Which season was the runner up of the third season of American Idol on?,"{'answer': 'Season 3', 'supporting_facts': ['The third season of American Idol premiered on Monday, January 19, 2004 and continued until May 26, 2004. The third season was won by Fantasia Barrino, who defeated Diana DeGarmo by an approximate margin of 2% (1.3 million votes);', 'Fantasia and Diana DeGarmo were the last two finalists, and Fantasia was crowned as the winner.']}",season three,"{'answer_em': 0.0, 'answer_f1': 0.5, 'answer_precision': 0.5, 'answer_recall': 0.5, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.5}"
3hop1__662618_339990_54675,What mountain can you see from Portland in the state where Fishing Creek Confederacy is located?,{'answer': 'Error: Failed to parse final JSON.'},Tualatin Mountains,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__56270_53706_795904_580996,What shares a border with the city where the person who went to the state where the 951 area code is used during the gold rush works?,"{'answer': 'El Salvador', 'supporting_facts': ['Virginia is located in Lempira Honduras and shares a border with El Salvador.', 'Area code 951 is a California telephone area code that was split from area code 909 on July 17, 2004.', 'Rumors of the discovery of gold were confirmed in March 1848 by San Francisco newspaper publisher and merchant Samuel Brannan.']}",Rio Linda,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__126306_396277,What is another notable work by the illustrator of Sylvester and the Magic Pebble?,"{'answer': 'Doctor De Soto', 'supporting_facts': [""Sylvester and the Magic Pebble is an award-winning children's picture book written and illustrated by William Steig, and published in 1969."", 'Doctor De Soto is a picture book for children written and illustrated by William Steig and first published in 1982.']}",Doctor De Soto,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop1__56635_49925_13759_736921,"The German priest, who wanted to reform the religious denomination now the largest in the US, preached a sermon on Marian devotion soon before his death in which German state?","{'answer': 'Saxony-Anhalt', 'supporting_facts': ['His final thoughts on Marian devotion and veneration are preserved in a sermon preached at Wittenberg only a month before his death:', 'Wittenberg is a district () in the east of Saxony-Anhalt, Germany.']}",Saxony-Anhalt,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__506035_325512,In which county was Larkin I. Smith born?,"{'answer': 'Pearl River County', 'supporting_facts': ['Larkin I. Smith was born in Poplarville, Mississippi to Nona Orene Bounds and her husband Hezekiah K. Smith, Sr.', 'Poplarville is a city in Pearl River County, Mississippi, United States.']}",Pearl River County,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__663184_57816,What is the U.S. News ranking of the law school at Bruce Nissen's employer?,"{'answer': '100', 'supporting_facts': ['Bruce Nissen (born January 20, 1948) is a professor of labor studies and director of research at the Center for Labor Research and Studies (CLRS) at Florida International University (FIU).', ""The 2017 U.S. News & World Report's ``Best Law School Rankings ''ranked the FIU College of Law at 100 in the United States.""]}",100,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__41158_22946,Who said one of the greatest thinkers was the person who proposed explanations for the origins of earthquakes and the formation of mountains?,{'answer': 'Error: Failed to parse final JSON.'},George Sarton,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__584774_131926_87157,What is the direction of flow of the body of water by the city where Uni-Systems is headquartered?,{'answer': 'Error: Failed to parse final JSON.'},rises in northern Minnesota and meanders slowly southwards,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__6827_88924,Who is the chairman of the company that bought FleetBoston Financial?,"{'answer': 'Brian Thomas Moynihan', 'supporting_facts': ['In 2004, Bank of America announced it would purchase Boston - based bank FleetBoston Financial for $47 billion in cash and stock.', 'Brian Thomas Moynihan (born October 9, 1959) is an American lawyer, businessman and the chairman and CEO of Bank of America.']}",Brian Thomas Moynihan,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop1__169494_42197_18397,Where did the arguer that Dmitry Okhotsimsky's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?,"{'answer': 'China', 'supporting_facts': ['Mao Zedong once argued that the Soviet Union had itself become an imperialist power while maintaining a socialist façade.', ""On 4 August 1950, with the PRC invasion of Taiwan aborted, Mao Zedong reported to the Politburo that he would intervene in Korea when the People's Liberation Army's (PLA) Taiwan invasion force was reorganized into the PLA North East Frontier Force.""]}",the Politburo,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__80375_90181,what is the deepest part of the ocean off the east coast of the united states?,"{'answer': 'The Puerto Rico Trench', 'supporting_facts': ['The Puerto Rico Trench is located on the boundary between the Caribbean Sea and the Atlantic Ocean.', 'The trench is 800 kilometres (497 mi) long and has a maximum depth of 8,648 metres (28,373 ft) or 5.373 miles at Milwaukee Deep, which is the deepest point in the Atlantic Ocean and the deepest point not in the Pacific Ocean.']}",Milwaukee Deep,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop2__104979_23308_28343,When did the troops of the country blamed for the stagnation and failure of the Tripartite discussion leave the country known for Afghan bread?,{'answer': 'Error: Failed to parse final JSON.'},February 1989,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__587540_514761_594810,What record label does the spouse of Mama's Broken Heart's performer belong to?,"{'answer': 'None', 'supporting_facts': [""Mama's Broken Heart is a song recorded by American country music artist Miranda Lambert."", ""The context does not provide information about Miranda Lambert's spouse or their record label affiliation.""]}",Warner Bros. Records,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__96411_159054,What was the story of the character from The Bourne Deception based on?,"{'answer': 'Nothing in the context', 'supporting_facts': ['The Bourne Deception is the title for the novel by Eric Van Lustbader and the seventh novel in the Jason Bourne series created by Robert Ludlum. It was released on June 9, 2009.']}",the novel of the same name by Robert Ludlum,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop1__836115_49925_13759_736921,Where is the district that the person who wanted to reform and address Vincentas Sladkevičius' religion preached a sermon on Marian devotion before his death located?,"{'answer': 'Wittenberg', 'supporting_facts': ['His final thoughts on Marian devotion and veneration are preserved in a sermon preached at Wittenberg only a month before his death:', 'Wittenberg is a district () in the east of Saxony-Anhalt, Germany.']}",Saxony-Anhalt,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop1__108062_720914_27537,Why did Roncalli leave the city where La Bella's creator died?,{'answer': 'Error: Failed to parse final JSON.'},for the conclave in Rome,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__136129_87694_64412,When did the place where the head of the catholic region named after the same saint as the Dakovo Cathedral become its own country?,{'answer': 'Error: Failed to parse final JSON.'},11 February 1929,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop3__152056_698586_1926_54362,Who burned down the death city of the artist responsible for Dunn Dunn in the war after which the first time black people declined in living in NYC?,"{'answer': 'There is no information to support this question.', 'supporting_facts': []}",Confederate Gen. John Bell Hood,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop2__782397_467331_162182,"In what region of the country that contains Phu Luong, is the city that has the Zone 5 Military Museum located?","{'answer': 'South Central Coast', 'supporting_facts': ['Phu Luong is a mountain in Vietnam.', 'The Zone 5 Military Museum (Bao Tang Khu 5) is a military museum located at 3 Duy Tân, Da Nang, Vietnam.', 'South Central Coast (Vietnamese: Duyên hải Nam Trung Bộ) is one of the regions of Vietnam.', 'It consists of the independent municipality of Đà Nẵng and seven other provinces.']}",South Central Coast,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop2__304722_526346_63959,When was the last time the sports team having Trevor Dark as a member beat the winner of 1894–95 FA Cup?,{'answer': 'Error: Failed to parse final JSON.'},1 December 2010,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__463884_807572,What county is the Ira C. Allen Mansion located in?,{'answer': 'Error: Failed to parse final JSON.'},Monmouth County,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
